trip_id,mandi_id,destination_warehouse,departure_time,arrival_time,transit_hours,distance,distance_unit,vehicle_no,driver_id,distance_km,vehicle_no_clean,departure_time_clean,arrival_time_clean
TRP006355,MANDI050,Export-Terminal,06/06/2026,,10.2,425.8,km,dl 86-BC-2979,DRV474,425.8,DL86BC2979,,
TRP009707,MANDI032,Export-Terminal,04-Mar-2026 01:28:24,2026-03-04T10:52:24,9.4,397.2,km,DL-50-DF-6919,,397.2,DL50DF6919,,
TRP003391,MANDI014,Export-Terminal,2026-03-02 01:34:04,03-02-2026 06:22 PM,16.8,767.2,km,,DRV796,767.2,,,
TRP008381,MANDI031,WH-South,2026-06-22T02:58:42,22/06/2026,4.9,209.1,km,PB47-AB-9717,DRV342,209.1,PB47AB9717,2026-06-22 02:58:42,
TRP003960,MANDI007,WH-Central,05-23-2026 02:48 AM,2026-05-23T20:12:50,17.4,982.6,km,UP-15-DF-1304,DRV986,982.6,UP15DF1304,,
TRP006644,MANDI028,WH-West,2026-02-18 17:50:35,19/02/2026 03:26,9.6,560.6,km,DL 30 CD 8394,,560.6,DL30CD8394,,
TRP006842,MANDI018,WH-North,06/02/2026,2026-02-06 20:03:36,19.4,983.0,km,rj 90-BC-7798,DRV412,983.0,RJ90BC7798,,
TRP008632,MANDI003,WH-Central,25/01/2026,2026-01-25 20:48:07,11.9,636.1,km,HR 80 DF 5264,,636.1,HR80DF5264,,
TRP003587,MANDI021,WH-South,05-Aug-2026 18:10:50,08-06-2026 05:58 AM,11.8,620.5,km,UP-11-BC-2834,DRV823,620.5,UP11BC2834,,
TRP008419,MANDI029,WH-Central,02-09-2026 06:23 PM,09/02/2026 22:35,4.2,188.3,km,DL-36-CD-6863,DRV883,188.3,DL36CD6863,,2026-09-02 22:35:00
TRP002564,MANDI021,WH-West,09-02-2026 06:17 PM,2026-09-02 20:41:39,2.4,64.001213,miles,HR-33-CD-5772,DRV402,102.99971212942,HR33CD5772,,
TRP005037,MANDI027,WH-South,04-23-2026 12:08 AM,04-23-2026 07:14 PM,19.1,786.7,km,dl 70-AB-6616,DRV935,786.7,DL70AB6616,,
TRP001081,MANDI025,WH-North,06-04-2026 08:35 PM,2026-06-05T06:23:05,9.8,323.4236055,miles,pb 19-CD-2968,DRV399,520.49854527537,PB19CD2968,,
TRP005892,MANDI040,WH-Central,2026-09-03 05:39:05,03-Sep-2026 16:21:05,10.7,562.3,km,rj 37-DF-7081,DRV749,562.3,RJ37DF7081,,
TRP004967,MANDI001,Export-Terminal,2026-06-12T04:18:25,12/06/2026,5.8,327.6,km,RJ-39-AB-3158,DRV448,327.6,RJ39AB3158,2026-06-12 04:18:25,
TRP002024,MANDI032,WH-East,12/04/2026 21:53,2026-04-13 04:11:51,6.3,330.1,km,HR 15 AB 9419,DRV130,330.1,HR15AB9419,,
TRP009350,MANDI020,Export-Terminal,2026-04-19 16:10:17,04-20-2026 12:10 AM,8.0,422.5,km,HR 45 CD 6929,DRV247,422.5,HR45CD6929,,
TRP007910,MANDI019,WH-South,2026-02-01 11:05:37,2026-02-01T17:05:37,6.0,264.2,km,HR63-BC-9407,DRV319,264.2,HR63BC9407,,
TRP009068,MANDI038,Export-Terminal,2026-04-21T03:22:58,21/04/2026 12:40,9.3,288.5025553,miles,RJ-28-DF-5145,DRV550,464.29870234650195,RJ28DF5145,2026-04-21 03:22:58,
TRP007322,MANDI011,WH-North,2026-07-24T12:02:08,24/07/2026 22:50,10.8,572.9,km,UP-69-AB-1422,DRV757,572.9,UP69AB1422,2026-07-24 12:02:08,
TRP000227,MANDI006,WH-West,2026-01-06 21:18:34,2026-01-07 09:06:34,11.8,377.6692938,miles,,DRV679,607.798301284092,,,
TRP001014,MANDI055,WH-West,04/04/2026,04-04-2026 05:33 AM,4.1,231.7,km,up 62-AB-2635,DRV575,231.7,UP62AB2635,,
TRP001930,MANDI033,WH-North,26-Jun-2026 21:07:16,27/06/2026 05:55,,481.6,km,UP-28-AB-9098,DRV852,481.6,UP28AB9098,,
TRP005252,MANDI031,Export-Terminal,15-Jun-2026 23:57:49,2026-06-16T16:27:49,16.5,501.7570825,miles,dl 94-AB-3033,DRV288,807.49774315055,DL94AB3033,,
TRP002180,MANDI026,WH-East,03/04/2026 11:34,03/04/2026 15:52,4.3,206.2 KM,,HR 12 AB 4822,DRV101,,HR12AB4822,,2026-03-04 15:52:00
TRP000698,MANDI047,Export-Terminal,2026-02-21 20:39:09,2026-02-22 09:33:09,12.9,691.7,km,UP-64-CD-7470,DRV708,691.7,UP64CD7470,,
TRP001125,MANDI042,WH-South,12/01/2026 13:22,13-Jan-2026 10:22:49,21.0,897.8,km,DL54-BC-9729,,897.8,DL54BC9729,,
TRP007379,MANDI047,WH-North,19/04/2026 10:18,2026-04-19 16:18:22,6.0,255.2,km,HR 42 BC 3949,DRV574,255.2,HR42BC3949,,
TRP009768,MANDI038,WH-South,29-Jan-2026 13:41:56,,15.2,777.9,km,dl 28-AB-9114,DRV456,777.9,DL28AB9114,,
TRP005111,MANDI017,WH-West,01/02/2026 00:42,2026-02-01 11:48:19,11.1,530.0,km,RJ 49 BC 1480,DRV114,530.0,RJ49BC1480,,
TRP007903,MANDI001,WH-Central,21-Jul-2026 04:33:12,21-Jul-2026 16:57:12,12.4,642.7 KM,,rj 16-BC-2390,DRV713,,RJ16BC2390,,
TRP001779,MANDI018,WH-West,09/07/2026 22:14,10/07/2026 07:20,9.1,446.7,km,RJ-56-DF-8897,DRV648,446.7,RJ56DF8897,,2026-10-07 07:20:00
TRP008319,MANDI047,WH-South,2026-06-26 18:38:42,2026-06-26 23:20:42,,267.7,km,HR90-CD-5658,DRV961,267.7,HR90CD5658,,
TRP002635,MANDI049,Export-Terminal,2026-08-08T14:18:41,,16.0,593.0986195,miles,dl 35-BC-1836,DRV428,954.49733230613,DL35BC1836,2026-08-08 14:18:41,
TRP007545,MANDI037,WH-North,2026-07-27T17:05:37,28-Jul-2026 08:47:37,15.7,918.9 KM,,pb 71-DF-4050,DRV279,,PB71DF4050,2026-07-27 17:05:37,
TRP007605,MANDI031,WH-East,2026-04-24T10:31:15,2026-04-25 05:25:15,18.9,938.1 KM,,RJ49-CD-6541,DRV679,,RJ49CD6541,2026-04-24 10:31:15,
TRP003490,MANDI054,WH-East,2026-05-12 21:49:43,,8.4,291.5472732,miles,HR 34 BC 4978,DRV771,469.19868865168803,HR34BC4978,,
TRP001038,MANDI055,WH-South,27-Jan-2026 09:15:52,2026-01-28 03:21:52,18.1,661.4494295,miles,PB-69-CD-7419,DRV741,1064.49702487153,PB69CD7419,,
TRP008521,MANDI049,WH-East,03-20-2026 12:18 AM,,3.3,143.0,km,hr 61-BC-9202,DRV829,143.0,HR61BC9202,,
TRP002650,MANDI012,WH-East,2026-08-08 09:18:28,2026-08-08 15:00:28,5.7,250.3,km,HR-41-AB-1420,DRV879,250.3,HR41AB1420,,
TRP002980,MANDI047,WH-Central,29/04/2026 04:01,2026-04-29 12:01:47,8.0,457.8,km,DL 36 CD 8345,DRV165,457.8,DL36CD8345,,
TRP002548,MANDI056,WH-West,2026-05-19T13:49:04,2026-05-20 04:25:04,14.6,854.0,km,RJ-33-DF-5415,DRV719,854.0,RJ33DF5415,2026-05-19 13:49:04,
TRP005133,MANDI038,Export-Terminal,06-20-2026 01:43 PM,20/06/2026,8.0,246.9328354,miles,HR-79-BC-6348,,397.39888932263597,HR79BC6348,,
TRP002160,MANDI042,WH-West,25/07/2026,26-Jul-2026 08:46:39,18.8,923.9,km,HR52-CD-7181,DRV148,923.9,HR52CD7181,,
TRP006446,MANDI013,WH-East,2026-09-02 19:53:56,2026-09-03T10:29:56,14.6,858.1,km,HR-78-DF-7485,DRV571,858.1,HR78DF7485,,
TRP003968,MANDI042,WH-West,22-Mar-2026 09:58:33,22/03/2026 22:52,12.9,470.3157099,miles,HR-59-CD-3940,DRV992,756.897884570466,HR59CD3940,,
TRP008757,MANDI021,WH-Central,2026-04-10T00:58:17,2026-04-10T23:58:17,23.0,1208.3,km,HR76-BC-6357,DRV590,1208.3,HR76BC6357,2026-04-10 00:58:17,
TRP002521,MANDI026,WH-Central,2026-04-18 21:57:04,,8.6,360.9,km,,DRV483,360.9,,,
TRP008034,MANDI039,WH-Central,03-17-2026 03:47 PM,2026-03-17 21:59:31,6.2,290.3,km,DL 42 BC 6469,DRV180,290.3,DL42BC6469,,
TRP008980,MANDI031,WH-North,17/04/2026 02:01,04-17-2026 04:55 PM,14.9,645.7,km,,DRV983,645.7,,,
TRP000449,MANDI052,WH-Central,2026-08-04 05:39:33,05/08/2026,21.5,873.8,km,DL36-CD-8850,DRV104,873.8,DL36CD8850,,
TRP008827,MANDI023,Export-Terminal,13/08/2026 14:02,2026-08-14T13:14:44,23.2,1117.6,km,,DRV369,1117.6,,,
TRP005996,MANDI014,WH-North,2026-01-30T09:27:51,31/01/2026,22.8,1088.9,km,HR 47 DF 1070,DRV350,1088.9,HR47DF1070,2026-01-30 09:27:51,
TRP008371,MANDI029,Export-Terminal,2026-09-09 23:13:52,10/09/2026,12.2,575.7,km,HR-62-DF-3508,DRV162,575.7,HR62DF3508,,
TRP003728,MANDI042,WH-North,04-16-2026 10:53 PM,2026-04-17 13:17:21,14.4,705.6,km,UP-38-AB-7137,,705.6,UP38AB7137,,
TRP007354,MANDI020,WH-South,01-10-2026 05:16 PM,11-Jan-2026 07:58:55,14.7,703.9 KM,,HR-19-CD-5935,DRV552,,HR19CD5935,,
TRP006280,MANDI034,WH-West,12-Apr-2026 23:39:54,04-13-2026 08:27 PM,20.8,1092.0,km,UP-28-AB-9114,DRV309,1092.0,UP28AB9114,,
TRP007296,MANDI052,Export-Terminal,06/07/2026 04:16,07-06-2026 10:04 AM,5.8,186.90839680000002,miles,DL-72-DF-8527,DRV639,300.79915930611196,DL72DF8527,,
TRP006252,MANDI003,WH-East,2026-02-09T16:09:45,2026-02-10 14:27:45,22.3,1012.5,km,pb 30-CD-3030,DRV157,1012.5,PB30CD3030,2026-02-09 16:09:45,
TRP005927,MANDI012,WH-North,09/07/2026 04:25,2026-07-10T02:37:20,22.2,923.1,km,HR-76-BC-3302,DRV116,923.1,HR76BC3302,,
TRP002461,MANDI051,WH-Central,2026-02-13 09:52:58,14-Feb-2026 05:46:58,19.9,826.7,km,PB41-DF-5106,DRV993,826.7,PB41DF5106,,
TRP000023,MANDI022,Export-Terminal,28/08/2026 17:59,2026-08-29T06:47:30,12.8,625.9,km,RJ-72-AB-3993,DRV798,625.9,RJ72AB3993,,
TRP002067,MANDI022,WH-East,17/03/2026 15:12,18-Mar-2026 03:24:54,12.2,669.7,km,,DRV174,669.7,,,
TRP001654,MANDI036,WH-Central,24-Feb-2026 05:26:40,24-Feb-2026 20:20:40,14.9,645.6,km,up 99-AB-3674,DRV348,645.6,UP99AB3674,,
TRP001377,MANDI010,WH-Central,2026-07-06T09:31:28,,21.6,665.1776555,miles,PB 62 DF 6339,DRV731,1070.49700810237,PB62DF6339,2026-07-06 09:31:28,
TRP001725,MANDI051,WH-West,2026-08-05T18:36:46,06-Aug-2026 17:48:46,23.2,1233.4,km,PB-53-DF-6801,DRV657,1233.4,PB53DF6801,2026-08-05 18:36:46,
TRP003755,MANDI015,Export-Terminal,24/07/2026 19:10,,11.2,484.9,km,,DRV313,484.9,,,
TRP004184,MANDI032,WH-Central,2026-05-27T08:05:20,27/05/2026,15.1,604.3,km,RJ-21-CD-9681,,604.3,RJ21CD9681,2026-05-27 08:05:20,
TRP004083,MANDI024,Export-Terminal,30-Mar-2026 21:46:39,2026-03-31 03:10:39,5.4,300.5 KM,,HR-66-CD-9016,,,HR66CD9016,,
TRP006580,MANDI031,Export-Terminal,01-30-2026 04:27 AM,30/01/2026 18:09,13.7,754.1 KM,,up 87-DF-9518,DRV270,,UP87DF9518,,
TRP004559,MANDI034,WH-South,07/05/2026 14:54,08/05/2026 09:12,18.3,1051.6,km,,DRV404,1051.6,,,2026-08-05 09:12:00
TRP003538,MANDI053,Export-Terminal,02-10-2026 10:09 PM,2026-02-11T13:57:48,15.8,550.9696657000001,miles,DL-60-AB-2259,,886.697521797638,DL60AB2259,,
TRP007004,MANDI057,Export-Terminal,2026-09-07 14:49:38,2026-09-07T22:13:38,7.4,419.2,km,up 69-BC-3291,DRV446,419.2,UP69BC3291,,
TRP009848,MANDI007,WH-West,06/07/2026 08:04,06/07/2026 23:46,,896.7,km,PB76-BC-5585,DRV639,896.7,PB76BC5585,,2026-06-07 23:46:00
TRP000647,MANDI037,WH-South,2026-08-13 22:11:14,14/08/2026 18:59,20.8,1232.2,km,rj 21-CD-8257,DRV284,1232.2,RJ21CD8257,,
TRP006382,MANDI047,WH-North,27-Jan-2026 17:47:43,01-28-2026 07:17 AM,13.5,463.0456692,miles,HR-53-AB-1547,DRV407,745.197917270328,HR53AB1547,,
TRP007528,MANDI027,WH-East,01/09/2026 12:35,02-Sep-2026 12:23:51,23.8,1363.1,km,UP-46-DF-8518,DRV207,1363.1,UP46DF8518,,
TRP007166,MANDI018,WH-East,20/04/2026 11:17,20-Apr-2026 13:35:26,2.3,92.3,km,DL-45-AB-4525,,92.3,DL45AB4525,,
TRP009330,MANDI008,WH-West,2026-08-01T18:16:26,,4.0,223.8,km,,DRV841,223.8,,2026-08-01 18:16:26,
TRP007698,MANDI012,WH-South,2026-04-30T15:31:34,30/04/2026 22:25,6.9,310.5,km,PB28-BC-2783,DRV925,310.5,PB28BC2783,2026-04-30 15:31:34,
TRP009782,MANDI028,WH-East,2026-03-21T11:05:48,2026-03-22 02:11:48,15.1,681.1,km,UP-78-BC-7812,DRV428,681.1,UP78BC7812,2026-03-21 11:05:48,
TRP004876,MANDI056,WH-North,02-Aug-2026 19:26:50,02/08/2026,4.0,181.2,km,HR-58-DF-5348,,181.2,HR58DF5348,,
TRP008941,MANDI013,WH-West,08/07/2026,2026-07-08 20:24:07,17.0,781.7,km,pb 31-BC-2250,DRV220,781.7,PB31BC2250,,
TRP005342,MANDI032,WH-East,07/09/2026,08/09/2026 01:50,3.6,155.6 KM,,DL80-BC-4618,DRV704,,DL80BC4618,,2026-08-09 01:50:00
TRP007032,MANDI020,WH-East,28/02/2026 22:35,01/03/2026,16.4,505.85813110000004,miles,,DRV189,814.097724704474,,,
TRP002161,MANDI017,WH-South,12/06/2026 12:07,13-Jun-2026 03:37:04,15.5,826.5 KM,,HR-76-DF-1079,DRV331,,HR76DF1079,,
TRP000686,MANDI016,WH-South,03-Apr-2026 14:46:20,04/04/2026,18.0,646.1015658,miles,HR-14-CD-8036,,1039.797093904572,HR14CD8036,,
TRP002462,MANDI030,WH-South,05-03-2026 03:19 PM,05-03-2026 09:25 PM,,362.3,km,pb 17-AB-3344,DRV382,362.3,PB17AB3344,,
TRP007129,MANDI046,Export-Terminal,02/05/2026,2026-05-03 05:52:48,6.3,356.3,km,,DRV443,356.3,,,
TRP006268,MANDI011,WH-North,2026-04-26T21:00:24,27/04/2026 09:36,12.6,460.43591100000003,miles,UP-46-AB-6544,DRV373,740.9979290087399,UP46AB6544,2026-04-26 21:00:24,
TRP004942,MANDI011,WH-North,2026-02-12 21:24:21,13/02/2026 19:24,22.0,1144.6,km,HR-29-CD-9363,DRV122,1144.6,HR29CD9363,,
TRP005947,MANDI016,WH-Central,2026-01-22 03:45:00,,11.7,580.8,km,up 68-DF-2788,DRV300,580.8,UP68DF2788,,
TRP004584,MANDI053,WH-West,27-Apr-2026 14:06:52,2026-04-27 17:06:52,3.0,134.7,km,rj 43-DF-7922,DRV123,134.7,RJ43DF7922,,
TRP005785,MANDI043,Export-Terminal,04-15-2026 04:55 PM,,5.4,275.4,km,PB43-DF-3005,,275.4,PB43DF3005,,
TRP007570,MANDI015,WH-South,03-06-2026 05:51 AM,,17.3,750.6,km,RJ-52-BC-4049,DRV673,750.6,RJ52BC4049,,
TRP000522,MANDI053,WH-South,16-Jul-2026 20:02:03,17/07/2026 06:56,,474.3 KM,,DL 23 DF 9228,,,DL23DF9228,,
TRP003984,MANDI021,WH-East,17/04/2026,,9.7,244.26094010000003,miles,RJ-70-BC-3537,DRV935,393.09890134053404,RJ70BC3537,,
TRP009943,MANDI032,WH-Central,14/08/2026,2026-08-15 01:42:05,,488.5,km,rj 78-CD-3659,DRV679,488.5,RJ78CD3659,,
TRP000781,MANDI013,Export-Terminal,2026-08-15 20:07:14,16-Aug-2026 07:25:14,,310.7476371,miles,DL-55-BC-1482,DRV909,500.098602290514,DL55BC1482,,
TRP008564,MANDI056,WH-West,05-30-2026 04:30 PM,05-31-2026 03:12 AM,,610.2,km,,DRV363,610.2,,,
TRP005608,MANDI032,WH-North,21-Feb-2026 10:26:44,2026-02-21T20:26:44,10.0,511.2 KM,,DL-88-AB-1727,DRV275,,DL88AB1727,,
TRP005979,MANDI038,WH-South,27/07/2026,28/07/2026 00:18,8.6,396.4 KM,,UP-97-BC-9560,DRV500,,UP97BC9560,,
TRP003748,MANDI006,Export-Terminal,2026-02-20 16:03:23,21-Feb-2026 13:27:23,21.4,901.6,km,PB 54 CD 5053,DRV716,901.6,PB54CD5053,,
TRP002197,MANDI033,Export-Terminal,21/05/2026,05-21-2026 04:48 PM,11.9,656.6,km,,DRV866,656.6,,,
TRP004286,MANDI052,WH-South,08/07/2026,09/07/2026 11:24,15.8,746.0,km,rj 54-CD-1824,DRV687,746.0,RJ54CD1824,,2026-09-07 11:24:00
TRP006980,MANDI002,WH-South,09/08/2026 23:36,,20.7,683.5081,miles,HR 50 DF 7280,DRV804,1099.996925654,HR50DF7280,,
TRP001828,MANDI054,Export-Terminal,2026-07-28 20:25:41,29/07/2026 10:01,,717.2,km,dl 21-DF-5088,DRV180,717.2,DL21DF5088,,
TRP002377,MANDI049,WH-South,21/07/2026 02:27,21/07/2026,,1068.4,km,UP 24 AB 5000,DRV169,1068.4,UP24AB5000,,
TRP003840,MANDI004,Export-Terminal,28/03/2026,28-Mar-2026 17:54:05,,192.0,km,UP47-AB-6192,,192.0,UP47AB6192,,
TRP001247,MANDI028,WH-North,2026-01-03 21:20:09,04/01/2026 19:44,22.4,1264.7,km,PB41-DF-3429,DRV864,1264.7,PB41DF3429,,2026-04-01 19:44:00
TRP007505,MANDI033,Export-Terminal,26/08/2026 07:58,26/08/2026,6.3,223.6314229,miles,rj 57-DF-9819,DRV201,359.898994129886,RJ57DF9819,,
TRP006512,MANDI021,WH-North,11/03/2026,11/03/2026,14.0,724.0,km,PB-46-BC-8311,,724.0,PB46BC8311,,
TRP005440,MANDI028,WH-South,2026-07-10T02:29:59,10/07/2026 12:53,10.4,546.6,km,UP-67-DF-9359,DRV159,546.6,UP67DF9359,2026-07-10 02:29:59,2026-10-07 12:53:00
TRP009614,MANDI038,WH-South,08/08/2026 17:16,2026-08-08 19:52:32,2.6,147.0,km,hr 27-BC-3593,DRV739,147.0,HR27BC3593,,
TRP005511,MANDI037,WH-South,04-03-2026 01:35 PM,03-Apr-2026 22:35:03,9.0,537.0,km,PB-72-CD-1182,DRV669,537.0,PB72CD1182,,
TRP005331,MANDI043,WH-West,2026-01-21 19:19:38,2026-01-22 11:19:38,16.0,876.6,km,PB-95-DF-7510,DRV278,876.6,PB95DF7510,,
TRP004532,MANDI009,WH-South,2026-02-08T16:51:51,08-Feb-2026 20:51:51,4.0,218.4,km,HR 71 BC 8270,DRV489,218.4,HR71BC8270,2026-02-08 16:51:51,
TRP000366,MANDI046,Export-Terminal,2026-08-04 19:00:13,,21.7,1149.1,km,,DRV774,1149.1,,,
TRP000148,MANDI037,Export-Terminal,10/02/2026 15:33,11-Feb-2026 06:09:16,14.6,489.7646222,miles,UP68-BC-9093,DRV261,788.197797091348,UP68BC9093,,
TRP001669,MANDI021,WH-Central,2026-04-23T15:46:47,23/04/2026,4.2,227.5,km,pb 53-DF-3715,DRV633,227.5,PB53DF3715,2026-04-23 15:46:47,
TRP007651,MANDI023,WH-West,22-Apr-2026 05:02:07,22/04/2026 07:38,2.6,118.6 KM,,dl 43-CD-4471,DRV947,,DL43CD4471,,
TRP007789,MANDI045,WH-North,2026-03-24T00:41:38,2026-03-24 16:41:38,,938.3,km,UP-92-AB-6289,DRV971,938.3,UP92AB6289,2026-03-24 00:41:38,
TRP003457,MANDI055,WH-North,21/08/2026 19:39,2026-08-22T14:15:29,18.6,623.235113,miles,RJ75-DF-7177,DRV136,1002.99719675542,RJ75DF7177,,
TRP003272,MANDI043,WH-South,09/01/2026 04:06,2026-01-09 16:30:23,12.4,420.85457829999996,miles,rj 44-BC-2002,DRV816,677.298107041322,RJ44BC2002,,
TRP009265,MANDI031,WH-Central,2026-04-05T09:47:48,2026-04-05 21:35:48,11.8,498.8 KM,,,DRV205,,,2026-04-05 09:47:48,
TRP008450,MANDI053,Export-Terminal,05-Aug-2026 12:55:42,08-06-2026 08:37 AM,19.7,869.3,km,DL-10-AB-7087,DRV696,869.3,DL10AB7087,,
TRP003927,MANDI044,Export-Terminal,30-Aug-2026 13:39:37,30/08/2026 16:09,2.5,111.5,km,DL 53 CD 4188,,111.5,DL53CD4188,,
TRP008889,MANDI048,WH-Central,2026-02-04 21:57:27,,14.8,761.6,km,UP-63-DF-4402,DRV734,761.6,UP63DF4402,,
TRP000079,MANDI023,WH-West,28/07/2026,2026-07-28 22:33:52,21.5,1212.3,km,HR60-AB-1135,DRV850,1212.3,HR60AB1135,,
TRP007089,MANDI037,WH-West,12/06/2026,12/06/2026 23:25,19.8,1054.4 KM,,dl 94-BC-7994,DRV540,,DL94BC7994,,2026-12-06 23:25:00
TRP002248,MANDI045,WH-East,2026-05-19T17:52:53,20/05/2026,18.9,911.7,km,HR-20-CD-6946,DRV739,911.7,HR20CD6946,2026-05-19 17:52:53,
TRP008798,MANDI043,WH-South,25-Jan-2026 01:01:49,25/01/2026,22.3,1000.2,km,,DRV512,1000.2,,,
TRP007452,MANDI009,Export-Terminal,10/08/2026 02:22,10/08/2026,8.2,246.1871902,miles,DL97-DF-4694,DRV267,396.198892676468,DL97DF4694,,
TRP002280,MANDI005,WH-West,08-06-2026 12:22 AM,,20.7,856.2,km,,,856.2,,,
TRP003898,MANDI056,WH-West,15/07/2026 16:13,,,304.3,km,DL-24-CD-2488,DRV466,304.3,DL24CD2488,,
TRP007178,MANDI056,Export-Terminal,27-Jan-2026 15:00:41,01-28-2026 12:48 AM,9.8,392.7,km,PB58-CD-6718,DRV185,392.7,PB58CD6718,,
TRP009831,MANDI054,WH-Central,05/06/2026 03:46,2026-06-05T08:10:39,4.4,137.5094023,miles,HR-93-BC-9854,,221.29938149748202,HR93BC9854,,
TRP003632,MANDI001,Export-Terminal,04-Apr-2026 20:38:22,05/04/2026,15.5,785.6,km,DL-87-DF-8179,DRV958,785.6,DL87DF8179,,
TRP008971,MANDI002,WH-Central,02-16-2026 03:53 PM,17-Feb-2026 06:11:57,14.3,632.2,km,,DRV810,632.2,,,
TRP006273,MANDI005,WH-West,05/03/2026,06-Mar-2026 10:22:31,20.0,1108.5,km,,DRV383,1108.5,,,
TRP000393,MANDI041,WH-West,2026-01-04 12:42:14,04/01/2026 21:24,8.7,511.8,km,DL-15-DF-2199,DRV819,511.8,DL15DF2199,,2026-04-01 21:24:00
TRP003192,MANDI056,WH-Central,08/06/2026 06:44,08/06/2026 16:08,,513.6,km,RJ-81-CD-2283,DRV246,513.6,RJ81CD2283,,2026-08-06 16:08:00
TRP000017,MANDI002,Export-Terminal,12-Jul-2026 15:43:05,13/07/2026 14:43,23.0,1379.0,km,HR-47-CD-6280,DRV334,1379.0,HR47CD6280,,
TRP004201,MANDI007,WH-West,20-Jul-2026 09:10:04,2026-07-21T03:40:04,18.5,888.6,km,RJ 45 DF 4677,DRV252,888.6,RJ45DF4677,,
TRP002673,MANDI009,WH-East,2026-03-10T11:23:05,10/03/2026 18:59,7.6,374.1,km,rj 77-CD-4950,DRV956,374.1,RJ77CD4950,2026-03-10 11:23:05,2026-10-03 18:59:00
TRP003494,MANDI038,WH-West,05-15-2026 11:16 AM,2026-05-15 21:40:01,10.4,560.7,km,PB80-CD-5597,DRV665,560.7,PB80CD5597,,
TRP007395,MANDI036,WH-North,2026-01-30T16:02:17,2026-01-31T08:02:17,16.0,778.3,km,dl 69-DF-4608,DRV389,778.3,DL69DF4608,2026-01-30 16:02:17,
TRP000594,MANDI020,WH-South,31/08/2026 17:30,09-01-2026 02:00 PM,20.5,995.1,km,PB 51 CD 1186,DRV185,995.1,PB51CD1186,,
TRP009687,MANDI001,WH-East,06-Apr-2026 04:12:25,06/04/2026 10:48,6.6,315.8,km,DL 76 DF 6023,,315.8,DL76DF6023,,2026-06-04 10:48:00
TRP007962,MANDI021,WH-Central,2026-07-13T04:21:19,,3.2,80.77823000000001,miles,UP-53-CD-3625,DRV351,129.99963666820003,UP53CD3625,2026-07-13 04:21:19,
TRP005888,MANDI018,WH-West,2026-06-05T16:21:29,2026-06-06 08:33:29,16.2,957.9 KM,,UP-49-AB-2378,DRV617,,UP49AB2378,2026-06-05 16:21:29,
TRP006037,MANDI055,WH-North,05/09/2026 20:54,06/09/2026 02:12,5.3,142.4182332,miles,PB-50-CD-2070,DRV113,229.199359418088,PB50CD2070,,2026-06-09 02:12:00
TRP004799,MANDI045,WH-Central,2026-06-12T11:03:19,06-13-2026 02:27 AM,15.4,908.8,km,HR 76 DF 2706,DRV404,908.8,HR76DF2706,2026-06-12 11:03:19,
TRP008993,MANDI045,WH-East,08-10-2026 05:22 PM,,19.2,865.3,km,RJ-19-CD-1916,DRV131,865.3,RJ19CD1916,,
TRP004593,MANDI031,WH-East,08-Jun-2026 04:31:19,2026-06-08T21:01:19,16.5,820.6,km,RJ-80-CD-5351,DRV612,820.6,RJ80CD5351,,
TRP000164,MANDI048,Export-Terminal,2026-08-29 09:07:09,29-Aug-2026 15:43:09,6.6,281.6,km,PB-96-AB-9004,DRV399,281.6,PB96AB9004,,
TRP009632,MANDI051,Export-Terminal,2026-08-03T16:13:29,2026-08-04T06:07:29,13.9,805.1,km,rj 31-CD-1073,DRV205,805.1,RJ31CD1073,2026-08-03 16:13:29,
TRP009811,MANDI044,WH-Central,08-23-2026 12:01 PM,08-24-2026 07:01 AM,19.0,828.5,km,,,828.5,,,
TRP007381,MANDI002,WH-South,2026-01-14T12:44:07,2026-01-15 06:44:07,18.0,873.7,km,UP-50-BC-8694,,873.7,UP50BC8694,2026-01-14 12:44:07,
TRP006357,MANDI045,WH-East,02-Apr-2026 17:17:15,,23.2,1114.9 KM,,dl 94-AB-2788,,,DL94AB2788,,
TRP005543,MANDI029,WH-North,2026-03-03T13:03:27,04/03/2026 05:15,,926.2,km,,,926.2,,2026-03-03 13:03:27,2026-04-03 05:15:00
TRP006008,MANDI029,Export-Terminal,2026-03-10T00:38:50,2026-03-10 08:56:50,8.3,342.6,km,UP34-AB-9780,DRV387,342.6,UP34AB9780,2026-03-10 00:38:50,
TRP007994,MANDI033,Export-Terminal,13/03/2026 20:40,14/03/2026 15:22,18.7,761.9,km,DL-47-BC-9825,DRV453,761.9,DL47BC9825,,
TRP007639,MANDI027,Export-Terminal,09/09/2026,2026-09-10 11:33:43,22.7,1273.6,km,PB-65-AB-6443,DRV907,1273.6,PB65AB6443,,
TRP006794,MANDI031,WH-West,31/01/2026 13:27,01-Feb-2026 07:45:48,18.3,987.5,km,HR-84-AB-8046,DRV638,987.5,HR84AB8046,,
TRP007759,MANDI049,WH-South,27/04/2026 09:44,27/04/2026 19:56,10.2,417.7 KM,,HR-41-BC-3942,DRV874,,HR41BC3942,,
TRP004838,MANDI014,WH-East,2026-08-25 02:36:21,2026-08-25T06:24:21,3.8,166.7 KM,,dl 89-DF-6998,DRV160,,DL89DF6998,,
