arrival_id,date,mandi_id,crop_name,variety,arrival_quantity,unit,farmer_count,crop_name_clean,date_clean,quantity_quintals
ARR0016733,01-Feb-2026,MANDI029,Rice,Premium,30.729000000000003,tonnes,39.0,Rice,2026-02-01,307.29
ARR0024173,25-Apr-2026,MANDI018,Wheat,Premium,19.391,T,13.0,Wheat,2026-04-25,193.90999999999997
ARR0007244,2026-02-20,MANDI019,गन्ना,PBW-343,470.68,qtl,143.0,Sugarcane,2026-02-20,470.68
ARR0014080,26.02.2026,MANDI018,Corn,Pusa-1121,44.316,tonnes,91.0,Maize,2026-02-26,443.16
ARR0011875,15-Jul-2026,MANDI013,Sugarcane,Pusa-1121,39.53,MT,106.0,Sugarcane,2026-07-15,395.3
ARR0014521,2026/02/15,MANDI012,mustard,PBW-343,21.73,quintal,,Mustard,2026-02-15,21.73
ARR0008264,01-08-2026,MANDI010,Gehun,Pusa-1121,1331.0,kg,32.0,Wheat,2026-08-01,13.31
ARR0018679,21-Feb-2026,MANDI026,Sarso,PBW-343,47.87,tonnes,16.0,Mustard,2026-02-21,478.7
ARR0008598,07-22-2026,MANDI008,Makka,Premium,488.48,Q,70.0,Maize,2026-07-22,488.48
ARR0021838,20/01/2026,MANDI003,Wheat,Premium,181.34,Quintals,51.0,Wheat,2026-01-20,181.34
ARR0023292,10/02/2026,MANDI019,mustard,Local,284.56,Qtl,85.0,Mustard,2026-02-10,284.56
ARR0006902,16-Jul-2026,MANDI048,Sugarcane,Local,46.011,MT,25.0,Sugarcane,2026-07-16,460.11
ARR0018051,2026-05-30,MANDI035,Sarson,Pusa-1121,24673.0,Kgs,26.0,Mustard,2026-05-30,246.73
ARR0009950,09-Apr-2026,MANDI032,Cotton,Hybrid,18952.0,Kilo,42.0,Cotton,2026-04-09,189.52
ARR0016437,2026-08-13,MANDI041,सरसों,HD-2967,5627.0,KGS,123.0,Mustard,2026-08-13,56.27
ARR0001446,08-30-2026,MANDI014,Corn,Premium,22.698,T,32.0,Maize,2026-08-30,226.98000000000002
ARR0020896,06-Feb-2026,MANDI024,Paddy,Premium,451.78,Qtl,30.0,Rice,2026-02-06,451.78
ARR0014822,2026-04-29,MANDI011,Sarso,Pusa-1121,203.8,Quintals,66.0,Mustard,2026-04-29,203.8
ARR0021280,2026-03-03,MANDI046,Maize,PBW-343,44.632999999999996,tonnes,77.0,Maize,2026-03-03,446.33000000000004
ARR0001696,2026-01-08,MANDI015,sugarcane,PBW-343,9778.0,Kgs,53.0,Sugarcane,2026-08-01,97.78
ARR0011085,03.06.2026,MANDI023,Cotton,Hybrid,47560.0,Kilo,13.0,Cotton,2026-06-03,475.6
ARR0016153,06/08/2026,MANDI027,कपास,Hybrid,139.0,qtl,140.0,Cotton,2026-08-06,139.0
ARR0013384,12/05/2026,MANDI012,mustard,,185.99,Qtl,9.0,Mustard,2026-05-12,185.99
ARR0017959,31-Aug-2026,MANDI035,cotton,,488.53,qtl,,Cotton,2026-08-31,488.53
ARR0001882,02-06-2026,MANDI005,Basmati,Local,-233.25,KG,120.0,Rice,2026-06-02,-2.3325
ARR0014524,2026-08-10,MANDI007,corn,PBW-343,7.859999999999999,T,83.0,Maize,2026-10-08,78.6
ARR0013901,02-26-2026,MANDI012,cotton,Premium,-93.33,Qtl,136.0,Cotton,2026-02-26,-93.33
ARR0005075,2026/06/11,MANDI013,Narma,Pusa-1121,232.73,Q,27.0,Cotton,2026-11-06,232.73
ARR0005510,28/08/2026,MANDI042,धान,PBW-343,31.962,tonnes,100.0,Rice,2026-08-28,319.62
ARR0021760,04-12-2026,MANDI020,Makki,Premium,48507.0,Kilo,107.0,Maize,2026-12-04,485.07
ARR0002536,2026-07-28,MANDI019,Maize,HD-2967,357.9,qtl,,Maize,2026-07-28,357.9
ARR0011070,04-17-2026,MANDI027,Paddy,HD-2967,440.3,Quintals,125.0,Rice,2026-04-17,440.3
ARR0024013,2026/09/07,MANDI048,GEHUN,HD-2967,48.077999999999996,T,132.0,Wheat,2026-07-09,480.78000000000003
ARR0014681,09.01.2026,MANDI052,गन्ना,Pusa-1121,178.56,Quintals,,Sugarcane,2026-01-09,178.56
ARR0000187,19-Aug-2026,MANDI022,WHEAT,Pusa-1121,63.59,Quintals,89.0,Wheat,2026-08-19,63.59
ARR0011972,13/02/2026,MANDI015,cotton,HD-2967,204.1,Qtl,77.0,Cotton,2026-02-13,204.1
ARR0005559,2026-09-03,MANDI046,wheat,PBW-343,171.33,qtl,87.0,Wheat,2026-03-09,171.33
ARR0006588,2026/05/10,MANDI032,Maize,Pusa-1121,236.66,Q,,Maize,2026-10-05,236.66
ARR0017619,07.03.2026,MANDI024,Paddy,HD-2967,45.29,MT,53.0,Rice,2026-03-07,452.9
ARR0021580,08/01/2026,MANDI018,Kapas,PBW-343,489.8,quintal,85.0,Cotton,2026-01-08,489.8
ARR0003916,2026/04/15,MANDI014,Corn,HD-2967,42.71,Tonnes,47.0,Maize,2026-04-15,427.1
ARR0000447,2026-08-30,MANDI042,Ganna,PBW-343,6016.0,Kilo,23.0,Sugarcane,2026-08-30,60.16
ARR0024242,2026-07-12,MANDI015,Cotton,,45108.0,KG,72.0,Cotton,2026-12-07,451.08
ARR0014032,10-Jun-2026,MANDI053,मक्का,HD-2967,20004.0,kg,,Maize,2026-06-10,200.04
ARR0017229,2026/04/18,MANDI017,Sugarcane,HD-2967,17.86,MT,,Sugarcane,2026-04-18,178.6
ARR0007125,2026/03/17,MANDI004,mustard,HD-2967,195.59,quintal,,Mustard,2026-03-17,195.59
ARR0020520,15/08/2026,MANDI031,Narma,Pusa-1121,44.611000000000004,tonnes,5.0,Cotton,2026-08-15,446.10999999999996
ARR0002441,21-Jan-2026,MANDI045,wheat,Local,361.74,Qtl,34.0,Wheat,2026-01-21,361.74
ARR0003104,04-30-2026,MANDI033,Paddy,Premium,136.02,Q,131.0,Rice,2026-04-30,136.02
ARR0011089,2026/01/27,MANDI021,Kanak,Premium,45949.0,Kgs,114.0,Wheat,2026-01-27,459.49
ARR0007693,09.04.2026,MANDI013,Ganne,HD-2967,-292.23,Qtl,142.0,Sugarcane,2026-04-09,-292.23
ARR0009487,04/02/2026,MANDI055,GEHUN,,109.43,Q,8.0,Wheat,2026-02-04,109.43
ARR0018538,2026-07-20,MANDI050,Maize,Hybrid,2737.0,Kgs,48.0,Maize,2026-07-20,27.37
ARR0023116,06-06-2026,MANDI005,Chawal,,152.32,Qtl,97.0,Rice,2026-06-06,152.32
ARR0000688,2026/08/01,MANDI048,Rice,PBW-343,35965.0,KGS,,Rice,2026-01-08,359.65
ARR0005209,2026-01-27,MANDI050,Cotton,HD-2967,80.26,qtl,103.0,Cotton,2026-01-27,80.26
ARR0008418,16-Feb-2026,MANDI019,Sugarcane,Pusa-1121,24655.0,Kilo,48.0,Sugarcane,2026-02-16,246.55
ARR0010346,2026-08-12,MANDI016,Sugarcane,,23982.0,KGS,55.0,Sugarcane,2026-12-08,239.82
ARR0004921,01.02.2026,MANDI007,Sarson,Hybrid,30.012,tonnes,26.0,Mustard,2026-02-01,300.12
ARR0024056,2026-07-24,MANDI013,Kapas,Pusa-1121,161.32,Quintals,26.0,Cotton,2026-07-24,161.32
ARR0021685,2026-08-02,MANDI049,Maize,Pusa-1121,4.068,T,25.0,Maize,2026-02-08,40.67999999999999
,2026/01/16,MANDI056,corn,HD-2967,26.65,qtl,29.0,Maize,2026-01-16,26.65
ARR0019601,30-Mar-2026,MANDI031,Dhaan,Local,38824.0,KGS,76.0,Rice,2026-03-30,388.24
ARR0005463,2026-03-15,MANDI053,Makki,HD-2967,17885.0,Kilo,27.0,Maize,2026-03-15,178.85
ARR0013758,06-05-2026,MANDI045,Kapas,Local,17679.0,Kilo,130.0,Cotton,2026-05-06,176.79
ARR0022844,15-Jul-2026,MANDI017,mustard,,130.91,Qtl,121.0,Mustard,2026-07-15,130.91
ARR0019568,17/07/2026,MANDI040,Basmati,Hybrid,61.42,quintal,30.0,Rice,2026-07-17,61.42
ARR0019584,31.03.2026,MANDI055,Ganne,,96.92,qtl,119.0,Sugarcane,2026-03-31,96.92
ARR0023566,2026/06/15,MANDI015,Ganne,HD-2967,18558.0,KG,38.0,Sugarcane,2026-06-15,185.58
ARR0001290,2026/04/24,MANDI037,गेहूं,Premium,3690.9999999999995,kg,24.0,Wheat,2026-04-24,36.90999999999999
ARR0012774,2026/08/02,MANDI044,धान,PBW-343,43088.0,kg,138.0,Rice,2026-02-08,430.88
ARR0023942,2026/06/27,MANDI055,corn,Pusa-1121,48646.0,Kilo,122.0,Maize,2026-06-27,486.46
ARR0010693,08-21-2026,MANDI044,Gehun,Hybrid,47.745999999999995,tonnes,100.0,Wheat,2026-08-21,477.4599999999999
ARR0010336,20.03.2026,MANDI012,Wheat,Pusa-1121,144.88,quintal,24.0,Wheat,2026-03-20,144.88
ARR0022267,22.05.2026,MANDI057,Narma,Pusa-1121,141.89,qtl,97.0,Cotton,2026-05-22,141.89
ARR0024535,09/07/2026,MANDI033,कपास,,30.33,qtl,139.0,Cotton,2026-07-09,30.33
ARR0011906,01.06.2026,MANDI046,GEHUN,Hybrid,105.13,Q,133.0,Wheat,2026-06-01,105.13
ARR0015831,20.03.2026,MANDI028,Sarson,HD-2967,193.77,qtl,74.0,Mustard,2026-03-20,193.77
ARR0015736,2026-03-06,MANDI008,Gehun,HD-2967,39263.0,Kilo,39.0,Wheat,2026-06-03,392.63
ARR0012159,2026/08/26,MANDI052,Cotton,Pusa-1121,11.533,T,93.0,Cotton,2026-08-26,115.33
ARR0018264,2026-01-03,MANDI013,Kanak,,15.018,tonnes,,Wheat,2026-03-01,150.18
ARR0018815,29-Jun-2026,MANDI051,Kapas,Pusa-1121,39419.0,KGS,35.0,Cotton,2026-06-29,394.19
ARR0012454,2026-08-07,MANDI015,Ganne,HD-2967,14781.0,Kgs,28.0,Sugarcane,2026-07-08,147.81
ARR0006080,14.08.2026,MANDI006,Paddy,Premium,6126.0,KGS,63.0,Rice,2026-08-14,61.26
ARR0005458,19/03/2026,MANDI003,Makki,Hybrid,46816.0,KGS,125.0,Maize,2026-03-19,468.16
ARR0021759,07.01.2026,MANDI016,Sarso,PBW-343,255.96,quintal,50.0,Mustard,2026-01-07,255.96
ARR0011350,28.05.2026,MANDI023,मक्का,,46.19,Qtl,82.0,Maize,2026-05-28,46.19
ARR0018533,01-Jan-2026,MANDI027,Cotton,Pusa-1121,12.773,T,57.0,Cotton,2026-01-01,127.72999999999999
ARR0004132,09-07-2026,MANDI022,Sarson,Local,6015.0,Kilo,90.0,Mustard,2026-07-09,60.15
ARR0016352,2026-04-09,MANDI035,Maize,Local,191.51,qtl,17.0,Maize,2026-09-04,191.51
ARR0004135,05-17-2026,MANDI030,Rice,Premium,63.14,Q,46.0,Rice,2026-05-17,63.14
ARR0017034,04-14-2026,MANDI044,Ganne,Hybrid,424.62,quintal,,Sugarcane,2026-04-14,424.62
ARR0009276,2026-08-19,MANDI007,Cotton,HD-2967,277.66,Q,68.0,Cotton,2026-08-19,277.66
ARR0000862,05-16-2026,MANDI022,Makka,Pusa-1121,355.87,Qtl,66.0,Maize,2026-05-16,355.87
ARR0013405,01/07/2026,MANDI054,Sarson,,33.652,tonnes,77.0,Mustard,2026-07-01,336.52
ARR0016576,20/01/2026,MANDI023,Mustard,Pusa-1121,9302.0,KGS,145.0,Mustard,2026-01-20,93.02
ARR0001943,2026/01/03,MANDI025,Cotton,,47647.0,Kgs,40.0,Cotton,2026-03-01,476.47
ARR0010296,2026/08/07,MANDI033,wheat,,166.35,Q,73.0,Wheat,2026-07-08,166.35
ARR0004332,11.07.2026,MANDI049,cotton,,-155.92,KG,82.0,Cotton,2026-07-11,-1.5592
ARR0014120,07-25-2026,MANDI055,cotton,PBW-343,21051.0,KGS,33.0,Cotton,2026-07-25,210.51
ARR0003971,04-17-2026,MANDI010,mustard,,24921.0,KG,97.0,Mustard,2026-04-17,249.21
ARR0022335,29/03/2026,MANDI001,Sugarcane,HD-2967,268.19,qtl,,Sugarcane,2026-03-29,268.19
ARR0012852,04-13-2026,MANDI019,mustard,Hybrid,-101.26,Qtl,101.0,Mustard,2026-04-13,-101.26
ARR0013194,07.04.2026,MANDI036,sugarcane,Local,20344.0,KGS,,Sugarcane,2026-04-07,203.44
,10/04/2026,MANDI021,मक्का,Premium,11.774,Tonnes,,Maize,2026-04-10,117.74
ARR0004146,2026/07/16,MANDI038,paddy,,36960.0,Kgs,125.0,Rice,2026-07-16,369.6
ARR0023466,03/03/2026,MANDI057,Ganna,Pusa-1121,157.52,Q,41.0,Sugarcane,2026-03-03,157.52
ARR0019002,01/06/2026,MANDI007,गन्ना,PBW-343,25110.0,KGS,,Sugarcane,2026-06-01,251.1
ARR0002412,2026-01-22,MANDI027,Rice,HD-2967,494.29,Q,47.0,Rice,2026-01-22,494.29
ARR0017479,07-31-2026,MANDI012,Ganne,HD-2967,11081.0,KGS,116.0,Sugarcane,2026-07-31,110.81
ARR0015458,05.02.2026,MANDI029,mustard,Hybrid,423.52,qtl,27.0,Mustard,2026-02-05,423.52
ARR0006954,29/06/2026,MANDI039,Sarson,Premium,17583.0,Kilo,100.0,Mustard,2026-06-29,175.83
ARR0003136,07-26-2026,MANDI024,Maize,Hybrid,9.802,T,36.0,Maize,2026-07-26,98.02
ARR0020241,27/04/2026,MANDI011,Rice,HD-2967,16990.0,Kgs,26.0,Rice,2026-04-27,169.9
ARR0013233,06-Apr-2026,MANDI039,corn,Local,134.05,qtl,70.0,Maize,2026-04-06,134.05
ARR0015628,07-09-2026,MANDI023,Cotton,Hybrid,-91.93,Qtl,41.0,Cotton,2026-09-07,-91.93
ARR0024750,2026-08-21,MANDI045,Kanak,,4033.0,KG,119.0,Wheat,2026-08-21,40.33
ARR0014716,17.01.2026,MANDI016,Ganne,Premium,-117.26,KG,144.0,Sugarcane,2026-01-17,-1.1726
ARR0003806,2026/05/17,MANDI015,Kapas,,253.3,Qtl,147.0,Cotton,2026-05-17,253.3
ARR0024380,21/04/2026,MANDI038,चावल,Hybrid,235.63,Quintals,109.0,Rice,2026-04-21,235.63
ARR0015161,26/03/2026,MANDI037,Mustard,Premium,34.513,tonnes,28.0,Mustard,2026-03-26,345.13
ARR0006775,24.01.2026,MANDI039,Narma,Local,2921.0,KG,137.0,Cotton,2026-01-24,29.21
ARR0014063,2026/02/09,MANDI031,sugarcane,HD-2967,232.68,qtl,,Sugarcane,2026-09-02,232.68
ARR0016849,2026-04-09,MANDI026,Mustard,Premium,41922.0,Kilo,136.0,Mustard,2026-09-04,419.22
ARR0017642,20/06/2026,MANDI005,sugarcane,Premium,41149.0,Kgs,48.0,Sugarcane,2026-06-20,411.49
ARR0010021,27.08.2026,MANDI014,Kapas,PBW-343,448.55,qtl,15.0,Cotton,2026-08-27,448.55
ARR0018644,02/01/2026,MANDI002,sugarcane,Hybrid,48514.0,Kilo,56.0,Sugarcane,2026-01-02,485.14
ARR0001263,2026/05/01,MANDI035,wheat,HD-2967,2.908,Tonnes,130.0,Wheat,2026-01-05,29.08
ARR0017360,03-15-2026,MANDI021,Kanak,HD-2967,45450.0,Kilo,69.0,Wheat,2026-03-15,454.5
ARR0013456,2026-01-06,MANDI035,Sarso,HD-2967,32314.999999999996,KG,32.0,Mustard,2026-06-01,323.15
ARR0006583,24/03/2026,MANDI033,paddy,HD-2967,21973.0,Kilo,16.0,Rice,2026-03-24,219.73
ARR0018772,06/07/2026,MANDI021,sugarcane,Premium,32.011,MT,120.0,Sugarcane,2026-07-06,320.11
ARR0012584,29.07.2026,MANDI036,Kanak,Hybrid,2817.0,Kilo,,Wheat,2026-07-29,28.17
ARR0014996,07-23-2026,MANDI019,कपास,,285.06,Qtl,,Cotton,2026-07-23,285.06
ARR0011414,2026-07-23,MANDI012,सरसों,HD-2967,37.677,T,86.0,Mustard,2026-07-23,376.77
ARR0020267,27.08.2026,MANDI022,सरसों,HD-2967,77.14,qtl,52.0,Mustard,2026-08-27,77.14
ARR0009803,20.03.2026,MANDI018,गन्ना,,156.04,Quintals,121.0,Sugarcane,2026-03-20,156.04
ARR0020260,2026-03-17,MANDI046,Paddy,Premium,43447.0,KGS,94.0,Rice,2026-03-17,434.47
ARR0019174,18-Jun-2026,MANDI052,कपास,Pusa-1121,26.887,MT,16.0,Cotton,2026-06-18,268.87
ARR0018242,2026-02-25,MANDI015,गन्ना,Hybrid,35.305,T,105.0,Sugarcane,2026-02-25,353.05
ARR0005214,2026-01-16,MANDI044,Rice,Pusa-1121,42817.0,KGS,122.0,Rice,2026-01-16,428.17
ARR0007324,2026/06/09,MANDI051,mustard,Premium,16.972,tonnes,105.0,Mustard,2026-09-06,169.72000000000003
ARR0014502,2026/03/19,MANDI011,cotton,PBW-343,47465.0,KGS,125.0,Cotton,2026-03-19,474.65
ARR0022286,28/06/2026,MANDI044,Mustard,Hybrid,39673.0,KG,80.0,Mustard,2026-06-28,396.73
ARR0016591,19-Jun-2026,MANDI014,मक्का,Pusa-1121,50.07,quintal,59.0,Maize,2026-06-19,50.07
ARR0005163,2026/03/07,MANDI049,GEHUN,PBW-343,21.174,MT,51.0,Wheat,2026-07-03,211.74
ARR0021458,2026-06-28,MANDI033,mustard,Pusa-1121,41738.0,kg,8.0,Mustard,2026-06-28,417.38
ARR0012193,12/01/2026,MANDI040,sugarcane,Pusa-1121,100.62,Q,7.0,Sugarcane,2026-01-12,100.62
ARR0017520,09-Apr-2026,MANDI029,Maize,Pusa-1121,39.921,T,42.0,Maize,2026-04-09,399.21
ARR0004530,2026/07/02,MANDI035,सरसों,HD-2967,114.48,Qtl,5.0,Mustard,2026-02-07,114.48
ARR0011668,2026-05-04,MANDI053,Wheat,Hybrid,247.91,qtl,20.0,Wheat,2026-04-05,247.91
ARR0019890,02-25-2026,MANDI017,गेहूं,,44.011,MT,23.0,Wheat,2026-02-25,440.11
ARR0012381,02/06/2026,MANDI024,mustard,Premium,48195.0,KGS,,Mustard,2026-06-02,481.95
ARR0009942,2026/01/03,MANDI048,Makki,Pusa-1121,31187.0,Kilo,48.0,Maize,2026-03-01,311.87
ARR0018063,2026/05/10,MANDI011,Sarson,Premium,42.172000000000004,Tonnes,,Mustard,2026-10-05,421.71999999999997
ARR0006983,06-08-2026,MANDI048,WHEAT,PBW-343,246.19,Qtl,70.0,Wheat,2026-08-06,246.19
ARR0010067,28.02.2026,MANDI043,cotton,PBW-343,343.74,Q,83.0,Cotton,2026-02-28,343.74
ARR0000918,05-18-2026,MANDI054,सरसों,Hybrid,31.92,Qtl,100.0,Mustard,2026-05-18,31.92
ARR0018890,04-30-2026,MANDI053,cotton,Local,29997.000000000004,Kgs,19.0,Cotton,2026-04-30,299.97
ARR0013289,2026/01/04,MANDI016,mustard,HD-2967,32437.0,kg,32.0,Mustard,2026-04-01,324.37
ARR0019289,30-Jan-2026,MANDI007,Gehun,,20021.0,kg,144.0,Wheat,2026-01-30,200.21
,21/01/2026,MANDI003,mustard,Local,10003.0,kg,,Mustard,2026-01-21,100.03
ARR0017833,02-06-2026,MANDI034,Sugarcane,,44.407,T,41.0,Sugarcane,2026-06-02,444.06999999999994
ARR0003415,2026-04-22,MANDI055,Makki,Pusa-1121,3904.0,Kgs,,Maize,2026-04-22,39.04
ARR0023169,21/01/2026,MANDI048,Mustard,Pusa-1121,481.41,Qtl,,Mustard,2026-01-21,481.41
ARR0014807,14-Jan-2026,MANDI015,Sarson,HD-2967,325.03,Quintals,84.0,Mustard,2026-01-14,325.03
ARR0007032,04-06-2026,MANDI056,Cotton,Hybrid,41586.0,Kgs,,Cotton,2026-06-04,415.86
ARR0006838,06.08.2026,MANDI018,Maize,Premium,165.94,Qtl,60.0,Maize,2026-08-06,165.94
ARR0013879,25/04/2026,MANDI042,Kanak,Premium,30.064999999999998,Tonnes,118.0,Wheat,2026-04-25,300.65000000000003
ARR0019611,2026-08-17,MANDI005,sugarcane,PBW-343,-301.55,KG,127.0,Sugarcane,2026-08-17,-3.0155000000000003
ARR0019346,21.07.2026,MANDI040,Kapas,Premium,60.74,Quintals,8.0,Cotton,2026-07-21,60.74
ARR0020768,2026/07/07,MANDI014,GEHUN,Pusa-1121,298.05,Qtl,88.0,Wheat,2026-07-07,298.05
ARR0014027,06-07-2026,MANDI042,Sugarcane,HD-2967,12563.0,Kilo,83.0,Sugarcane,2026-07-06,125.63
ARR0019924,11-Jun-2026,MANDI020,चावल,PBW-343,32.506,T,150.0,Rice,2026-06-11,325.06
ARR0002218,2026-02-12,MANDI024,corn,Hybrid,153.47,Quintals,68.0,Maize,2026-12-02,153.47
ARR0024414,2026-08-13,MANDI007,Makka,,28.917,Tonnes,127.0,Maize,2026-08-13,289.17
ARR0002828,2026/01/10,MANDI004,चावल,HD-2967,486.14,Quintals,18.0,Rice,2026-10-01,486.14
ARR0022235,12/04/2026,MANDI022,मक्का,Pusa-1121,24.195,MT,58.0,Maize,2026-04-12,241.95
ARR0004997,27-Jul-2026,MANDI025,WHEAT,Premium,35664.0,KGS,133.0,Wheat,2026-07-27,356.64
ARR0017723,15/01/2026,MANDI008,Maize,,120.8,Qtl,54.0,Maize,2026-01-15,120.8
ARR0003263,2026/01/06,MANDI017,गेहूं,Local,40.212,Tonnes,11.0,Wheat,2026-06-01,402.12
ARR0006839,20/07/2026,MANDI047,Chawal,Pusa-1121,90.77,qtl,103.0,Rice,2026-07-20,90.77
ARR0023954,2026/03/15,MANDI040,Sarso,Pusa-1121,48975.0,Kgs,136.0,Mustard,2026-03-15,489.75
ARR0005742,28.03.2026,MANDI011,गेहूं,PBW-343,463.99,qtl,66.0,Wheat,2026-03-28,463.99
ARR0011095,23-May-2026,MANDI038,Basmati,Pusa-1121,139.73,qtl,135.0,Rice,2026-05-23,139.73
ARR0018643,05-Mar-2026,MANDI054,Sarso,Pusa-1121,8.42,T,81.0,Mustard,2026-03-05,84.2
ARR0022773,06/05/2026,MANDI055,Sugarcane,PBW-343,31.912,tonnes,,Sugarcane,2026-05-06,319.12
ARR0003522,06-19-2026,MANDI020,सरसों,Local,-228.88,Qtl,71.0,Mustard,2026-06-19,-228.88
ARR0021114,27-Aug-2026,MANDI057,mustard,Premium,22.869999999999997,tonnes,54.0,Mustard,2026-08-27,228.7
ARR0004479,02-20-2026,MANDI012,Narma,Local,12608.0,KG,102.0,Cotton,2026-02-20,126.08
ARR0009789,02-Jun-2026,MANDI017,गेहूं,HD-2967,17207.0,KGS,67.0,Wheat,2026-06-02,172.07
ARR0000068,2026/04/14,MANDI046,Paddy,HD-2967,37344.0,KG,16.0,Rice,2026-04-14,373.44
ARR0013520,2026-02-11,MANDI035,Gehun,Pusa-1121,258.4,qtl,130.0,Wheat,2026-11-02,258.4
ARR0021049,12.01.2026,MANDI016,Chawal,Pusa-1121,42.68,qtl,65.0,Rice,2026-01-12,42.68
ARR0003840,31/01/2026,MANDI045,Paddy,Premium,439.51,Quintals,88.0,Rice,2026-01-31,439.51
ARR0015716,25-May-2026,MANDI003,Paddy,,46942.0,Kilo,127.0,Rice,2026-05-25,469.42
ARR0017376,2026-05-27,MANDI046,गेहूं,Premium,41537.0,Kgs,70.0,Wheat,2026-05-27,415.37
ARR0019889,25/08/2026,MANDI053,Cotton,Hybrid,9701.0,KG,5.0,Cotton,2026-08-25,97.01
ARR0008306,23-Feb-2026,MANDI009,Ganna,Pusa-1121,6319.0,Kgs,,Sugarcane,2026-02-23,63.19
ARR0000920,2026-08-30,MANDI006,Dhaan,PBW-343,190.47,qtl,135.0,Rice,2026-08-30,190.47
ARR0000166,28.06.2026,MANDI051,Mustard,PBW-343,399.54,Q,,Mustard,2026-06-28,399.54
ARR0022973,01-Mar-2026,MANDI025,Chawal,Hybrid,14.200999999999999,T,108.0,Rice,2026-03-01,142.01
ARR0021832,12-Jun-2026,MANDI044,धान,PBW-343,22.72,Tonnes,89.0,Rice,2026-06-12,227.2
ARR0006645,04-04-2026,MANDI029,सरसों,Hybrid,1.455,MT,118.0,Mustard,2026-04-04,14.55
ARR0014335,2026/07/01,MANDI056,Basmati,PBW-343,20268.0,Kgs,21.0,Rice,2026-01-07,202.68
ARR0016286,22.05.2026,MANDI028,Sarson,Local,141.87,quintal,124.0,Mustard,2026-05-22,141.87
ARR0014283,2026/04/28,MANDI027,Kanak,HD-2967,162.24,qtl,149.0,Wheat,2026-04-28,162.24
ARR0004595,29/07/2026,MANDI054,Sarso,,5.309,Tonnes,14.0,Mustard,2026-07-29,53.09
ARR0010699,07-27-2026,MANDI016,चावल,Pusa-1121,70.49,quintal,116.0,Rice,2026-07-27,70.49
ARR0013300,07.03.2026,MANDI023,मक्का,Pusa-1121,350.98,qtl,,Maize,2026-03-07,350.98
ARR0002851,15.07.2026,MANDI010,mustard,Premium,34.9,quintal,28.0,Mustard,2026-07-15,34.9
ARR0012639,22.02.2026,MANDI013,Dhaan,PBW-343,315.62,qtl,29.0,Rice,2026-02-22,315.62
ARR0004461,2026/04/05,MANDI034,मक्का,HD-2967,191.3,quintal,55.0,Maize,2026-05-04,191.3
ARR0022299,07-02-2026,MANDI040,cotton,PBW-343,18.557,tonnes,69.0,Cotton,2026-02-07,185.57
ARR0006624,2026/07/12,MANDI047,Makki,Hybrid,-291.98,KG,85.0,Maize,2026-12-07,-2.9198000000000004
ARR0009307,11-May-2026,MANDI050,Maize,Hybrid,44248.0,kg,78.0,Maize,2026-05-11,442.48
ARR0023723,09-Aug-2026,MANDI039,Chawal,,26.006,Tonnes,,Rice,2026-08-09,260.06
ARR0008491,17-Feb-2026,MANDI046,cotton,Local,38884.0,KG,12.0,Cotton,2026-02-17,388.84
ARR0002736,02.05.2026,MANDI026,Ganna,Local,39.644,Tonnes,61.0,Sugarcane,2026-05-02,396.44
ARR0005670,2026-02-16,MANDI029,corn,Local,45733.0,kg,,Maize,2026-02-16,457.33
ARR0012032,13.07.2026,MANDI046,गन्ना,Hybrid,121.61,Quintals,85.0,Sugarcane,2026-07-13,121.61
ARR0002379,2026-02-24,MANDI039,गन्ना,Hybrid,43335.0,KGS,47.0,Sugarcane,2026-02-24,433.35
ARR0004173,2026/02/22,MANDI048,Gehun,Premium,232.2,Q,18.0,Wheat,2026-02-22,232.2
ARR0012743,2026/04/22,MANDI017,Sugarcane,Premium,24407.0,KGS,141.0,Sugarcane,2026-04-22,244.07
ARR0016104,17-Jul-2026,MANDI037,Kanak,PBW-343,17.241,T,,Wheat,2026-07-17,172.41
ARR0021059,2026/09/01,MANDI005,Sarso,Pusa-1121,46.481,Tonnes,98.0,Mustard,2026-01-09,464.81
ARR0000366,05.08.2026,MANDI008,Makki,Pusa-1121,17863.0,Kgs,49.0,Maize,2026-08-05,178.63
ARR0002104,02-Feb-2026,MANDI028,Makki,Local,8051.000000000001,kg,,Maize,2026-02-02,80.51
ARR0018222,2026/05/27,MANDI021,Kanak,PBW-343,33.045,Tonnes,78.0,Wheat,2026-05-27,330.45000000000005
ARR0023129,08-08-2026,MANDI024,Mustard,Premium,1280.0,Kgs,24.0,Mustard,2026-08-08,12.8
ARR0009733,10-Jan-2026,MANDI024,paddy,Hybrid,428.69,Quintals,66.0,Rice,2026-01-10,428.69
ARR0005711,18/05/2026,MANDI033,Paddy,Pusa-1121,159.55,Qtl,26.0,Rice,2026-05-18,159.55
ARR0016035,2026-05-29,MANDI042,Wheat,Hybrid,142.81,Q,94.0,Wheat,2026-05-29,142.81
ARR0020885,2026-01-28,MANDI039,Ganna,Pusa-1121,416.98,Qtl,130.0,Sugarcane,2026-01-28,416.98
ARR0015229,04/07/2026,MANDI050,Rice,Hybrid,6.128,T,,Rice,2026-07-04,61.28
ARR0001094,01.08.2026,MANDI047,सरसों,HD-2967,496.41,qtl,60.0,Mustard,2026-08-01,496.41
