record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp,crop_name_clean,date_clean,min_price_clean,max_price_clean,modal_price_clean,msp_clean
PR007141,30/01/2026,MANDI052,Ferozepur,mustard,"₹5,556.66",6606.606822216666,"6,081.63/-","₹5,650.00",Mustard,2026-01-30,5556.66,6606.606822216666,6081.63,5650.0
PR009679,01-Apr-2026,MANDI032,Ambala,Ganna,"INR 3,398","INR 3,814",3605.87,"3,500.00/-",Sugarcane,2026-04-01,3398.0,3814.0,3605.87,3500.0
PR006809,20-Apr-2026,MANDI056,Moga,Mustard,"₹5,869.80",7148.34,"₹6,509.07",5650,Mustard,2026-04-20,5869.8,7148.34,6509.07,5650.0
PR002175,2026-07-08,MANDI001,Kurukshetra,Dhaan,"Rs. 2,186",2321.44,"₹2,253.60","2,183.00/-",Rice,2026-08-07,0.2186,2321.44,2253.6,2183.0
PR002156,24/06/2026,MANDI027,Kurukshetra,मक्का,"Rs. 2,140","₹2,391.96",2265.81,2090,Maize,2026-06-24,0.214,2391.96,2265.81,2090.0
PR000514,24-May-2026,MANDI056,Ambala,sugarcane,"INR 3,590",4312.402028241359,3951.25,3500,Sugarcane,2026-05-24,3590.0,4312.402028241359,3951.25,3500.0
PR009677,18-Jul-2026,,Moga,paddy,2015.04,"2,387.38/-","₹2,201.21","INR 2,183",Rice,2026-07-18,2015.04,2387.38,2201.21,2183.0
PR004302,08-Jun-2026,MANDI047,Jalandhar,mustard,"Rs. 5,584","₹6,765.46","Rs. 6,175",,Mustard,2026-06-08,0.5584,6765.46,0.6175,
PR007870,2026-05-25,MANDI015,Fatehabad,सरसों,5277.51,"₹5,912.00","₹5,594.75","5,650.00/-",Mustard,2026-05-25,5277.51,5912.0,5594.75,5650.0
PR001357,04-28-2026,MANDI030,Amritsar,सरसों,"Rs. 5,605","₹6,969.18",6287.04,"5,650.00/-",Mustard,2026-04-28,0.5605,6969.18,6287.04,5650.0
PR001080,2026/09/03,MANDI039,Kurukshetra,Paddy,"Rs. 2,166","₹2,380.56","₹2,273.21",2183,Rice,2026-03-09,0.2166,2380.56,2273.21,2183.0
PR001843,26/05/2026,,Fatehabad,गन्ना,"3,488.00/-","INR 4,241",3864.47,"INR 3,500",Sugarcane,2026-05-26,3488.0,4241.0,3864.47,3500.0
PR003463,2026/09/09,,Ferozepur,सरसों,"₹5,079.69",,5220.249129317423,"INR 5,650",Mustard,2026-09-09,5079.69,,5220.249129317423,5650.0
PR004942,2026-06-05,,Moga,Sarso,4835.31,"Rs. 5,146","INR 4,991","Rs. 5,650",Mustard,2026-05-06,4835.31,0.5146,4991.0,0.565
PR010368,2026/08/02,MANDI030,Ambala,गन्ना,3354.1,3578.49,"INR 3,466","3,500.00/-",Sugarcane,2026-02-08,3354.1,3578.49,3466.0,3500.0
PR004127,2026/09/03,MANDI045,Ludhiana,धान,"₹2,233.26","INR 2,781","Rs. 2,507",,Rice,2026-03-09,2233.26,2781.0,0.2507,
PR008522,2026/09/07,,Patiala,cotton,6679.27,"₹7,250.54",6964.9,"₹6,620.00",Cotton,2026-07-09,6679.27,7250.54,6964.9,6620.0
PR009620,26.06.2026,MANDI045,Ludhiana,Cotton,"Rs. 6,826",,"INR 7,645",,Cotton,2026-06-26,0.6826,,7645.0,
PR000968,07-24-2026,MANDI055,Sirsa,मक्का,"Rs. 1,985",,"2,225.15/-",2090,Maize,2026-07-24,0.1985,,2225.15,2090.0
PR007138,05-01-2026,MANDI001,Karnal,Maize,"₹1,936.54","₹2,333.34","Rs. 2,135",2090,Maize,2026-01-05,1936.54,2333.34,0.2135,2090.0
PR004501,2026-01-09,MANDI014,Kurukshetra,कपास,"₹6,601.60","Rs. 7,403","INR 7,002",,Cotton,2026-09-01,6601.6,0.7403,7002.0,
PR007536,07-29-2026,MANDI033,Ferozepur,mustard,"₹5,603.22","Rs. 6,731","INR 6,167","₹5,650.00",Mustard,2026-07-29,5603.22,0.6731,6167.0,5650.0
PR005705,30/05/2026,MANDI025,Moga,Maize,"2,118.22/-",,"INR 2,288",2090,Maize,2026-05-30,2118.22,,2288.0,2090.0
PR000329,09-Sep-2026,MANDI034,Jalandhar,Ganne,"INR 3,444","4,007.87/-","₹3,726.02",,Sugarcane,2026-09-09,3444.0,4007.87,3726.02,
PR002651,20-Aug-2026,MANDI023,Kurukshetra,गेहूं,2267.7562802001466,"INR 2,447","Rs. 2,357",2275,Wheat,2026-08-20,2267.7562802001466,2447.0,0.2357,2275.0
PR001671,05/03/2026,MANDI049,Jalandhar,Cotton,"₹6,807.23",7817.5821984177865,"INR 7,312","INR 6,620",Cotton,2026-03-05,6807.23,7817.5821984177865,7312.0,6620.0
PR003132,2026/06/29,MANDI046,,mustard,"Rs. 5,581","5,994.37/-","₹5,787.80","₹5,650.00",Mustard,2026-06-29,0.5581,5994.37,5787.8,5650.0
PR008105,24-Aug-2026,MANDI003,Bathinda,Paddy,,2512.79,"INR 2,340","₹2,183.00",Rice,2026-08-24,,2512.79,2340.0,2183.0
PR010384,04-Jun-2026,MANDI022,Ambala,Sarso,"Rs. 4,838","Rs. 5,283","5,060.86/-","Rs. 5,650",Mustard,2026-06-04,0.4838,0.5283,5060.86,0.565
PR008898,2026/08/22,MANDI005,Jalandhar,चावल,"Rs. 2,037",2473.5900011608874,"₹2,255.37","2,183.00/-",Rice,2026-08-22,0.2037,2473.5900011608874,2255.37,2183.0
PR010877,2026-05-25,MANDI024,Bathinda,sugarcane,3613.25,,"₹3,967.43",3500,Sugarcane,2026-05-25,3613.25,,3967.43,3500.0
PR003927,04.07.2026,,Jalandhar,Kapas,"₹5,799.78",6315.07,6057.43,,Cotton,2026-07-04,5799.78,6315.07,6057.43,
PR006821,04-07-2026,MANDI039,Karnal,Ganne,"Rs. 3,661",4551.21,4105.85,"INR 3,500",Sugarcane,2026-07-04,0.3661,4551.21,4105.85,3500.0
PR002410,06-Jan-2026,MANDI021,Patiala,Maize,"Rs. 2,116","INR 2,376","Rs. 2,246","₹2,090.00",Maize,2026-01-06,0.2116,2376.0,0.2246,2090.0
PR000597,26.03.2026,MANDI020,Moga,cotton,"6,251.63/-","₹7,501.72",6876.68,6620,Cotton,2026-03-26,6251.63,7501.72,6876.68,6620.0
PR010514,28.08.2026,MANDI014,,मक्का,1811.39,"₹2,011.37","₹1,911.38",2090,Maize,2026-08-28,1811.39,2011.37,1911.38,2090.0
PR010748,07.08.2026,MANDI045,Karnal,कपास,"6,511.21/-",7649.85,7080.53,"Rs. 6,620",Cotton,2026-08-07,6511.21,7649.85,7080.53,0.662
PR010932,11/07/2026,MANDI047,Sirsa,Dhaan,2239.57,"₹2,572.96",2406.2619588337416,"INR 2,183",Rice,2026-07-11,2239.57,2572.96,2406.2619588337416,2183.0
PR005611,2026-03-25,MANDI056,,sugarcane,"₹3,546.70","₹3,829.12",3687.91,"INR 3,500",Sugarcane,2026-03-25,3546.7,3829.12,3687.91,3500.0
PR001014,06-Sep-2026,MANDI055,Patiala,WHEAT,"₹2,184.09",2611.22,2397.6521348662636,"₹2,275.00",Wheat,2026-09-06,2184.09,2611.22,2397.6521348662636,2275.0
PR002790,03.02.2026,MANDI025,Sirsa,सरसों,5660.253911861362,6765.94,6213.1,"₹5,650.00",Mustard,2026-02-03,5660.253911861362,6765.94,6213.1,5650.0
PR000286,2026-03-04,MANDI039,Hisar,GEHUN,"₹2,334.21","Rs. 2,568",2450.94,2275,Wheat,2026-04-03,2334.21,0.2568,2450.94,2275.0
PR005063,03-07-2026,MANDI056,Ludhiana,wheat,"Rs. 1,975",,2098.67,"Rs. 2,275",Wheat,2026-07-03,0.1975,,2098.67,0.2275
PR001321,2026-02-06,MANDI003,Bathinda,Paddy,1909.91,"2,121.71/-",2015.81,2183,Rice,2026-06-02,1909.91,2121.71,2015.81,2183.0
PR002993,06-20-2026,MANDI056,Bathinda,Makka,"₹1,943.14",2163.92,"Rs. 2,054",2090,Maize,2026-06-20,1943.14,2163.92,0.2054,2090.0
PR011471,27.01.2026,MANDI014,Kurukshetra,Cotton,"INR 5,811",6807.89,"6,309.57/-","6,620.00/-",Cotton,2026-01-27,5811.0,6807.89,6309.57,6620.0
PR004905,09/08/2026,MANDI033,Ambala,Ganna,"Rs. 3,360","INR 3,826",3592.93,"₹3,500.00",Sugarcane,2026-08-09,0.336,3826.0,3592.93,3500.0
PR005691,2026/01/05,MANDI033,Patiala,Sugarcane,"3,483.51/-","Rs. 4,224",3853.95,,Sugarcane,2026-05-01,3483.51,0.4224,3853.95,
PR002800,24/07/2026,MANDI049,Amritsar,मक्का,"₹1,817.73","INR 2,038","₹1,927.98","2,090.00/-",Maize,2026-07-24,1817.73,2038.0,1927.98,2090.0
PR005572,2026-05-20,MANDI048,,Sugarcane,"Rs. 3,549",4021.02,"Rs. 3,785",3500,Sugarcane,2026-05-20,0.3549,4021.02,0.3785,3500.0
PR006816,07-05-2026,MANDI027,Karnal,Chawal,1974.55,"Rs. 2,434",2204.36,"2,183.00/-",Rice,2026-05-07,1974.55,0.2434,2204.36,2183.0
PR007624,2026-05-25,MANDI028,Ludhiana,गन्ना,3397.76,"₹3,864.05",3630.9045053008913,"Rs. 3,500",Sugarcane,2026-05-25,3397.76,3864.05,3630.9045053008913,0.35
PR007963,24/01/2026,MANDI034,Fatehabad,Sugarcane,"₹3,379.06",3927.30090937163,"₹3,653.18",,Sugarcane,2026-01-24,3379.06,3927.30090937163,3653.18,
PR000128,27.07.2026,MANDI044,,Narma,,"₹7,883.47",7315.92,"Rs. 6,620",Cotton,2026-07-27,,7883.47,7315.92,0.662
PR002598,2026/09/05,MANDI055,Fatehabad,paddy,"₹2,155.49",2296.95,2226.22,2183,Rice,2026-05-09,2155.49,2296.95,2226.22,2183.0
PR000220,10/01/2026,MANDI041,Ferozepur,Rice,1907.8871936751802,"Rs. 2,163","Rs. 2,035",2183,Rice,2026-01-10,1907.8871936751802,0.2163,0.2035,2183.0
PR001214,04-24-2026,,,WHEAT,"INR 2,198","2,689.40/-","₹2,443.84","₹2,275.00",Wheat,2026-04-24,2198.0,2689.4,2443.84,2275.0
PR006578,16/06/2026,MANDI026,Ferozepur,सरसों,"INR 5,133",6397.1263275128285,5765.159883447208,5650,Mustard,2026-06-16,5133.0,6397.1263275128285,5765.159883447208,5650.0
PR010023,2026-04-28,MANDI048,Moga,Dhaan,"₹2,209.13",2394.54,"INR 2,302","₹2,183.00",Rice,2026-04-28,2209.13,2394.54,2302.0,2183.0
PR002255,2026-08-10,MANDI030,Bathinda,corn,"Rs. 1,858","INR 2,205","2,031.58/-","₹2,090.00",Maize,2026-10-08,0.1858,2205.0,2031.58,2090.0
PR010590,2026-05-31,MANDI035,,धान,2123.94,"INR 2,427","INR 2,275",2183,Rice,2026-05-31,2123.94,2427.0,2275.0,2183.0
PR010122,03/06/2026,MANDI033,Jalandhar,Sugarcane,3654.90728058506,4457.543222445619,"₹4,056.23","₹3,500.00",Sugarcane,2026-06-03,3654.90728058506,4457.543222445619,4056.23,3500.0
PR010236,24/07/2026,MANDI012,Jalandhar,mustard,"₹5,709.14",6988.46,"₹6,348.80","₹5,650.00",Mustard,2026-07-24,5709.14,6988.46,6348.8,5650.0
PR004780,05-13-2026,,Karnal,corn,"Rs. 2,135",2307.2,"₹2,221.14",2090,Maize,2026-05-13,0.2135,2307.2,2221.14,2090.0
PR002478,23-Jan-2026,MANDI039,Bathinda,Basmati,"INR 1,919",,2030.1705849471618,2183,Rice,2026-01-23,1919.0,,2030.1705849471618,2183.0
PR006320,2026-01-04,MANDI041,Moga,धान,"Rs. 2,198","₹2,732.68","2,465.39/-",2183,Rice,2026-04-01,0.2198,2732.68,2465.39,2183.0
PR007463,2026-07-27,MANDI006,Kurukshetra,paddy,"Rs. 1,887",,2042.36,,Rice,2026-07-27,0.1887,,2042.36,
PR002952,27/03/2026,MANDI015,Fatehabad,Ganna,"INR 3,224","Rs. 3,683","INR 3,453","Rs. 3,500",Sugarcane,2026-03-27,3224.0,0.3683,3453.0,0.35
PR001695,30/08/2026,MANDI030,Fatehabad,Kanak,"₹2,130.46",,2280.127551552917,2275,Wheat,2026-08-30,2130.46,,2280.127551552917,2275.0
PR005660,2026-03-08,,Patiala,wheat,2110.1996451616424,"INR 2,572","₹2,341.12",,Wheat,2026-08-03,2110.1996451616424,2572.0,2341.12,
PR004374,06.06.2026,MANDI030,Ambala,Corn,2003.14,"Rs. 2,301","Rs. 2,152",,Maize,2026-06-06,2003.14,0.2301,0.2152,
PR006791,2026-02-25,MANDI015,Hisar,Kapas,5699.58,"₹6,857.64",6278.61,,Cotton,2026-02-25,5699.58,6857.64,6278.61,
PR002921,2026/05/13,MANDI042,Fatehabad,Narma,"6,012.69/-","Rs. 6,983","₹6,498.07","Rs. 6,620",Cotton,2026-05-13,6012.69,0.6983,6498.07,0.662
PR006938,24/03/2026,MANDI035,Ludhiana,Sarso,"Rs. 4,896",,"INR 5,453","Rs. 5,650",Mustard,2026-03-24,0.4896,,5453.0,0.565
PR000878,29-May-2026,MANDI011,Ludhiana,Kapas,6811.26,7310.39,"INR 7,061",6620,Cotton,2026-05-29,6811.26,7310.39,7061.0,6620.0
PR005892,17/03/2026,MANDI037,,Ganne,"Rs. 3,264",3812.92,3538.6675339982885,,Sugarcane,2026-03-17,0.3264,3812.92,3538.6675339982885,
PR003486,14/05/2026,MANDI018,,कपास,6738.6,,"Rs. 7,478","₹6,620.00",Cotton,2026-05-14,6738.6,,0.7478,6620.0
PR011987,2026-01-02,MANDI007,,Makki,"INR 1,799","₹1,980.19","Rs. 1,889","INR 2,090",Maize,2026-02-01,1799.0,1980.19,0.1889,2090.0
PR007023,02/02/2026,MANDI005,Moga,Paddy,2096.7568714133986,,2151.71,,Rice,2026-02-02,2096.7568714133986,,2151.71,
PR010342,14.07.2026,MANDI016,Jalandhar,Wheat,"Rs. 2,349",2502.167950202599,2425.65,,Wheat,2026-07-14,0.2349,2502.167950202599,2425.65,
PR003321,2026-07-02,MANDI030,Bathinda,mustard,5293.89,"Rs. 6,183","5,738.58/-","Rs. 5,650",Mustard,2026-02-07,5293.89,0.6183,5738.58,0.565
PR001561,10/01/2026,MANDI053,Moga,कपास,6424.238381391029,"7,587.70/-","INR 7,006",6620,Cotton,2026-01-10,6424.238381391029,7587.7,7006.0,6620.0
PR000360,27.02.2026,MANDI055,Ferozepur,Sarso,"₹5,783.52","Rs. 7,220","6,501.62/-","₹5,650.00",Mustard,2026-02-27,5783.52,0.722,6501.62,5650.0
PR009751,04-02-2026,MANDI054,Kurukshetra,Basmati,2232.22,"₹2,539.69",2385.955611883418,,Rice,2026-02-04,2232.22,2539.69,2385.955611883418,
PR007199,2026-06-29,MANDI034,Fatehabad,गेहूं,2003.1821144125518,"₹2,227.74",2115.460790860877,2275,Wheat,2026-06-29,2003.1821144125518,2227.74,2115.460790860877,2275.0
PR009497,2026-08-02,MANDI001,Jalandhar,Ganne,"Rs. 3,436","Rs. 3,659",3547.7685253549425,"₹3,500.00",Sugarcane,2026-02-08,0.3436,0.3659,3547.7685253549425,3500.0
PR000967,13-Aug-2026,MANDI022,Bathinda,GEHUN,"₹2,046.92",2167.82,2107.37,,Wheat,2026-08-13,2046.92,2167.82,2107.37,
PR011741,2026-07-09,MANDI036,Ferozepur,corn,1792.26,1973.52,"INR 1,883","INR 2,090",Maize,2026-09-07,1792.26,1973.52,1883.0,2090.0
PR006337,2026-03-15,MANDI052,Sirsa,गन्ना,3253.13,"₹3,580.83","₹3,416.98",3500,Sugarcane,2026-03-15,3253.13,3580.83,3416.98,3500.0
PR005461,2026/07/08,MANDI055,,Rice,"₹2,246.00",2780.19,"₹2,513.10",2183,Rice,2026-08-07,2246.0,2780.19,2513.1,2183.0
PR011604,2026-04-06,MANDI031,Sirsa,मक्का,"Rs. 1,862","Rs. 1,967","₹1,914.23",2090,Maize,2026-06-04,0.1862,0.1967,1914.23,2090.0
PR011130,2026-02-03,MANDI008,Ludhiana,Sarson,5339.68,"₹6,549.31",5944.5,"INR 5,650",Mustard,2026-03-02,5339.68,6549.31,5944.5,5650.0
PR011960,2026-06-19,MANDI020,,सरसों,5019.76,"₹5,762.35","Rs. 5,391","5,650.00/-",Mustard,2026-06-19,5019.76,5762.35,0.5391,5650.0
PR001021,30.08.2026,MANDI041,Ludhiana,Sugarcane,"Rs. 3,023","INR 3,655",3339.37,3500,Sugarcane,2026-08-30,0.3023,3655.0,3339.37,3500.0
PR008639,19/06/2026,MANDI047,Ambala,Kapas,"6,936.41/-","Rs. 7,741","₹7,338.76",,Cotton,2026-06-19,6936.41,0.7741,7338.76,
PR000562,2026/06/03,MANDI028,Hisar,गन्ना,3427.421194148446,"INR 3,711","Rs. 3,569","Rs. 3,500",Sugarcane,2026-03-06,3427.421194148446,3711.0,0.3569,0.35
PR000253,31-Jan-2026,MANDI022,Kurukshetra,Wheat,"INR 1,957","INR 2,286","₹2,121.09",2275,Wheat,2026-01-31,1957.0,2286.0,2121.09,2275.0
PR002196,2026-03-04,MANDI020,Ambala,Kanak,1954.432368462563,"2,058.90/-","₹2,006.66",2275,Wheat,2026-04-03,1954.432368462563,2058.9,2006.66,2275.0
PR006648,04-02-2026,MANDI031,Ambala,Sarso,"₹5,190.94","Rs. 5,512","5,351.44/-","₹5,650.00",Mustard,2026-02-04,5190.94,0.5512,5351.44,5650.0
PR005245,12/07/2026,MANDI044,,WHEAT,1956.43,2417.640392872623,2187.03,"INR 2,275",Wheat,2026-07-12,1956.43,2417.640392872623,2187.03,2275.0
PR003280,07/04/2026,MANDI013,,Wheat,"₹1,965.85","Rs. 2,078","Rs. 2,022","₹2,275.00",Wheat,2026-04-07,1965.85,0.2078,0.2022,2275.0
PR002606,04-25-2026,MANDI002,Ambala,Cotton,5769.657315883504,"Rs. 6,341",6055.19,6620,Cotton,2026-04-25,5769.657315883504,0.6341,6055.19,6620.0
PR000512,05/01/2026,MANDI040,Kurukshetra,चावल,"Rs. 2,144",2537.9,"Rs. 2,341","₹2,183.00",Rice,2026-01-05,0.2144,2537.9,0.2341,2183.0
PR004592,2026/05/13,MANDI024,Patiala,Maize,"₹1,801.63","₹2,116.76","₹1,959.19","Rs. 2,090",Maize,2026-05-13,1801.63,2116.76,1959.19,0.209
PR010989,2026-06-17,MANDI004,Kurukshetra,मक्का,1969.364466642875,2432.46,"₹2,200.91","Rs. 2,090",Maize,2026-06-17,1969.364466642875,2432.46,2200.91,0.209
PR005921,2026-01-16,,Amritsar,Ganna,3458.4850657173088,4094.52,"Rs. 3,777",3500,Sugarcane,2026-01-16,3458.4850657173088,4094.52,0.3777,3500.0
PR002475,18-Mar-2026,MANDI017,Jalandhar,Ganne,"Rs. 3,603","INR 3,907","₹3,755.31",3500,Sugarcane,2026-03-18,0.3603,3907.0,3755.31,3500.0
PR003527,07-10-2026,MANDI036,Patiala,Wheat,"INR 1,986",2117.64,2051.98,2275,Wheat,2026-10-07,1986.0,2117.64,2051.98,2275.0
PR001677,24/03/2026,MANDI049,Ambala,चावल,2138.4418750483374,"INR 2,547","2,342.84/-",,Rice,2026-03-24,2138.4418750483374,2547.0,2342.84,
PR009035,10-May-2026,MANDI044,,corn,"₹2,044.24","₹2,444.84","Rs. 2,245",,Maize,2026-05-10,2044.24,2444.84,0.2245,
PR009076,30/03/2026,MANDI004,,गन्ना,"INR 3,469","4,141.16/-","INR 3,805",3500,Sugarcane,2026-03-30,3469.0,4141.16,3805.0,3500.0
PR009175,07-Jun-2026,MANDI033,Jalandhar,मक्का,"Rs. 2,184","2,454.64/-","INR 2,319",2090,Maize,2026-06-07,0.2184,2454.64,2319.0,2090.0
PR006610,03-Sep-2026,MANDI006,Sirsa,कपास,5885.424424208297,"6,512.83/-",6199.13,,Cotton,2026-09-03,5885.424424208297,6512.83,6199.13,
PR010042,2026-07-03,MANDI036,,Sarso,5706.642978685218,"INR 6,371",6038.64,"5,650.00/-",Mustard,2026-03-07,5706.642978685218,6371.0,6038.64,5650.0
PR005123,2026-01-21,MANDI002,Jalandhar,Corn,1990.19,2439.69,2214.94,2090,Maize,2026-01-21,1990.19,2439.69,2214.94,2090.0
PR000244,08.01.2026,MANDI018,,सरसों,"5,789.39/-",6935.2388266561475,"Rs. 6,362","₹5,650.00",Mustard,2026-01-08,5789.39,6935.2388266561475,0.6362,5650.0
PR007544,23-Feb-2026,MANDI048,Ludhiana,paddy,"₹2,136.20","₹2,402.43","Rs. 2,269",,Rice,2026-02-23,2136.2,2402.43,0.2269,
PR010371,18/03/2026,MANDI024,Ambala,GEHUN,"Rs. 1,948",2421.0743532222955,2184.66,2275,Wheat,2026-03-18,0.1948,2421.0743532222955,2184.66,2275.0
PR004463,18.05.2026,MANDI039,Patiala,Basmati,"Rs. 2,012",,"INR 2,176","₹2,183.00",Rice,2026-05-18,0.2012,,2176.0,2183.0
PR005052,16/06/2026,,Ludhiana,धान,1911.9647273974783,2103.62,"INR 2,008","₹2,183.00",Rice,2026-06-16,1911.9647273974783,2103.62,2008.0,2183.0
PR003084,2026/07/06,MANDI057,Ludhiana,सरसों,5387.683659671887,"INR 6,593","₹5,990.30",5650,Mustard,2026-06-07,5387.683659671887,6593.0,5990.3,5650.0
PR009449,02/03/2026,MANDI010,Patiala,Sarso,"₹4,850.74","INR 5,798","INR 5,324","Rs. 5,650",Mustard,2026-03-02,4850.74,5798.0,5324.0,0.565
PR011709,2026-08-29,MANDI056,Bathinda,GEHUN,2311.173806093636,"2,721.32/-",2516.24,"2,275.00/-",Wheat,2026-08-29,2311.173806093636,2721.32,2516.24,2275.0
PR010296,2026/07/06,MANDI020,Amritsar,Ganna,3181.38,"Rs. 3,399",3290.21,3500,Sugarcane,2026-06-07,3181.38,0.3399,3290.21,3500.0
PR009051,01-15-2026,MANDI006,Ambala,Paddy,"₹2,048.85","Rs. 2,292",2170.2706915572244,"₹2,183.00",Rice,2026-01-15,2048.85,0.2292,2170.2706915572244,2183.0
PR006404,01-15-2026,MANDI018,Hisar,चावल,1955.74,"INR 2,066",2010.81,2183,Rice,2026-01-15,1955.74,2066.0,2010.81,2183.0
PR008214,03.09.2026,MANDI020,Bathinda,WHEAT,2241.82,"Rs. 2,574","₹2,408.10","₹2,275.00",Wheat,2026-09-03,2241.82,0.2574,2408.1,2275.0
PR008606,13.04.2026,MANDI029,Jalandhar,Rice,1975.91,2315.79,"INR 2,146","Rs. 2,183",Rice,2026-04-13,1975.91,2315.79,2146.0,0.2183
PR004916,2026/05/13,MANDI056,Ferozepur,Sarson,"Rs. 5,781","₹6,840.55",6310.93,"Rs. 5,650",Mustard,2026-05-13,0.5781,6840.55,6310.93,0.565
PR007642,10-Feb-2026,MANDI048,Hisar,Ganne,3621.5210105138317,"₹4,415.37",4018.45,"INR 3,500",Sugarcane,2026-02-10,3621.5210105138317,4415.37,4018.45,3500.0
PR000592,2026-04-13,MANDI045,Ludhiana,Corn,"INR 1,905","INR 2,268","Rs. 2,087",,Maize,2026-04-13,1905.0,2268.0,0.2087,
PR000088,2026-01-28,MANDI023,Fatehabad,Ganne,3098.74,"3,762.77/-","INR 3,431","₹3,500.00",Sugarcane,2026-01-28,3098.74,3762.77,3431.0,3500.0
PR007641,2026-03-21,MANDI048,Karnal,Mustard,4810.98,"₹5,408.23","INR 5,110",,Mustard,2026-03-21,4810.98,5408.23,5110.0,
PR008906,2026/04/12,,Ferozepur,Makki,2163.4,"INR 2,638","₹2,400.46",,Maize,2026-12-04,2163.4,2638.0,2400.46,
PR002446,2026-09-07,MANDI018,Amritsar,Maize,2022.94,"₹2,524.56","INR 2,274",2090,Maize,2026-07-09,2022.94,2524.56,2274.0,2090.0
PR011270,02-Mar-2026,MANDI007,Ferozepur,Makki,1873.2912647442288,2048.53,"INR 1,961",2090,Maize,2026-03-02,1873.2912647442288,2048.53,1961.0,2090.0
PR010382,20-Aug-2026,MANDI012,Patiala,Sarso,"5,647.52/-","Rs. 7,013",6330.433784624478,"INR 5,650",Mustard,2026-08-20,5647.52,0.7013,6330.433784624478,5650.0
PR007989,25.08.2026,,Patiala,wheat,"₹2,374.02","₹2,699.02","2,536.52/-","₹2,275.00",Wheat,2026-08-25,2374.02,2699.02,2536.52,2275.0
PR002027,28/03/2026,MANDI057,Jalandhar,Sarson,"INR 5,417",6366.1,"INR 5,892",5650,Mustard,2026-03-28,5417.0,6366.1,5892.0,5650.0
PR009356,2026-02-20,,Ferozepur,wheat,"2,251.09/-","₹2,529.51",2390.302667403896,"2,275.00/-",Wheat,2026-02-20,2251.09,2529.51,2390.302667403896,2275.0
PR005242,18/06/2026,MANDI003,,Makka,"₹1,950.23","₹2,374.97","Rs. 2,163",,Maize,2026-06-18,1950.23,2374.97,0.2163,
PR011568,2026/01/06,MANDI012,Kurukshetra,गेहूं,"₹2,301.73","INR 2,857","2,579.27/-",2275,Wheat,2026-06-01,2301.73,2857.0,2579.27,2275.0
PR004128,28.06.2026,MANDI057,Ludhiana,Makki,2091.28,"INR 2,512","INR 2,302","Rs. 2,090",Maize,2026-06-28,2091.28,2512.0,2302.0,0.209
PR001346,2026/07/18,,Fatehabad,Corn,"INR 1,867",1995.19,1931.26,2090,Maize,2026-07-18,1867.0,1995.19,1931.26,2090.0
PR001513,06-23-2026,MANDI004,Patiala,Sarso,"INR 5,472",6722.03,6096.92,,Mustard,2026-06-23,5472.0,6722.03,6096.92,
PR009176,02.03.2026,MANDI005,,Corn,"₹2,126.42","2,572.68/-","₹2,349.55","Rs. 2,090",Maize,2026-03-02,2126.42,2572.68,2349.55,0.209
PR010593,05-29-2026,MANDI043,Ferozepur,मक्का,1938.48,"₹2,309.59",2124.035288268348,"₹2,090.00",Maize,2026-05-29,1938.48,2309.59,2124.035288268348,2090.0
PR004577,2026/09/04,,Ludhiana,Narma,"6,365.07/-","Rs. 7,592","Rs. 6,978",6620,Cotton,2026-04-09,6365.07,0.7592,0.6978,6620.0
PR006735,15/08/2026,,Amritsar,Sarson,"Rs. 5,799",6981.53,"6,390.13/-",,Mustard,2026-08-15,0.5799,6981.53,6390.13,
PR000187,10/06/2026,MANDI016,Moga,GEHUN,"INR 2,023","2,214.88/-","INR 2,119",2275,Wheat,2026-06-10,2023.0,2214.88,2119.0,2275.0
PR000235,07-20-2026,,Patiala,cotton,"INR 5,698","Rs. 6,527","₹6,112.28","6,620.00/-",Cotton,2026-07-20,5698.0,0.6527,6112.28,6620.0
PR006247,2026-07-30,MANDI004,Karnal,Wheat,2040.9550570954666,"2,422.74/-",2231.85,"₹2,275.00",Wheat,2026-07-30,2040.9550570954666,2422.74,2231.85,2275.0
PR001483,01-Apr-2026,MANDI049,Jalandhar,cotton,6734.09,7617.93,"₹7,176.01",6620,Cotton,2026-04-01,6734.09,7617.93,7176.01,6620.0
PR003835,2026-02-12,MANDI047,Moga,Paddy,"₹1,901.99",2305.96,"₹2,103.97",,Rice,2026-12-02,1901.99,2305.96,2103.97,
PR008665,04-May-2026,MANDI029,,Sugarcane,"₹3,154.07",3531.69,"Rs. 3,343",,Sugarcane,2026-05-04,3154.07,3531.69,0.3343,
PR005646,01-01-2026,MANDI015,Bathinda,Sarso,5421.05,"Rs. 6,348","Rs. 5,885","₹5,650.00",Mustard,2026-01-01,5421.05,0.6348,0.5885,5650.0
PR011138,2026-01-14,MANDI009,,चावल,1888.3423766221763,2219.87,"₹2,054.11","Rs. 2,183",Rice,2026-01-14,1888.3423766221763,2219.87,2054.11,0.2183
PR005157,2026-02-06,MANDI031,Patiala,Makki,2129.049870713397,"₹2,659.39","₹2,394.22",2090,Maize,2026-06-02,2129.049870713397,2659.39,2394.22,2090.0
PR010556,02.02.2026,MANDI016,Hisar,Sarson,"₹5,689.63",6554.222824961714,"Rs. 6,122",5650,Mustard,2026-02-02,5689.63,6554.222824961714,0.6122,5650.0
